0,22722114,245969718,9350,122534,278518,406047400906,300685,8551347,0,3247579465800,0,469751300,505449880,29939004454555,1555030686,286725866,1920151,0,0,0,2563949,0,0,0,847329,0,105468427,0,103186277,1234045,0,0,0,0,118686278829,3014246631846,750404345,349,1733288187503,722511314,801032583716,68780968,0,91001961825,0,409771721,1406660,0,0,0,4950,0,70240,0,1335,3573263091,722622713,0,0,894061,1778856417,0,0,20176282,19929861789977,1966836960,8591799,0,756366249,0,1157855,0,0,0,0,111696918,61,2760751,31031128,0,0,0,0,532238,4517925,0,6836353,416,17329405,0,2988527,441820670538,436174,11287683773130,8169912,0,62632545581,56277824,9140840569,4803728,144567,186493060,4688,20350,0,0,44326212,1252362914,94849,60390208665329,0,0,0,0,3887920418,0,0,0,7294089,0,35809715331,2641569,0,558468495,0,40455880,490259907,0,0,28777108,3215151615,1790685,14107135,0,233552,0,21395425720456,10159954,0,0,979723,815333398536,3124765,0,0,0,1950970,417082,794061375,0,0,0,139307227,16174247,46082532,686304870
0,8476942,475323306,363,76424,5543600,85308653226,49356927,486637,0,2342640623654,0,2574927,499311039,34871679440947,1512292543,965498862,1951808,0,0,0,2128234,0,0,0,1371044,0,0,0,89637774,6426704,0,0,0,0,338386773767,2296001786175,701794147,894,1338113496194,706616056,576526471112,263193,0,571523708452,0,11246117,1878521,0,0,0,2786,0,50094,0,11325,3368662108,706697815,0,0,1521002,1872335279,0,0,354729,14883618747670,1191320051,15270880,0,728599770,0,2121618,0,0,0,0,96340192,88,3303394,42621158,0,0,0,0,1197837,65096050,0,6285551,487,16220116,0,3359117,328003062622,2141843,9441682426428,5841392,0,72287198624,68857835,10951888,4404603,3713764,175585282,26647,24743,0,0,46245259,1286679865,81944,41538889916595,0,0,0,0,3696704612,0,0,0,0,0,1428572677,2193660,0,501925725,0,37247500,490542230,0,0,93728,2405130776,1327323,9067767,0,291758,0,17601969568770,9069834,0,0,41893,1720835369256,1630597,0,0,0,1963680,81016,723969525,0,0,0,151391988,16831805,221775,554994416
0,595412,468761193,5244,348,3626174,28915958160,118116679,201852,0,2223871367980,0,4587798,496758918,31275735793482,1506584791,0,2747710,0,0,0,2140018,0,0,0,1645167,0,0,0,88848210,0,0,0,6,0,344866517973,2818771419163,726796945,1422,1063888777422,777574399,379166577920,1264577,0,491070406414,0,7463766,3815818,0,0,0,9469,0,558617,0,20376,3462901123,777634026,0,0,1569699,1694650409,0,0,517946,11816748093899,716359111,11617839,0,478494362,0,0,0,0,0,0,97016797,54,3249551,41107170,0,0,0,0,0,2987165,0,586007391,502,19325959,0,4338997,236926981964,0,0,1286221187,0,59804033275,80979462,576169599,5265186,8118045,163561284,2995,12670,0,0,45373827,960691513,64628,34623210469966,0,0,0,0,3810646433,0,0,0,0,0,1628746785,1806742,0,522299869,0,3079569,490973127,0,0,8059,2175810608,24908689,12252646,0,323777,0,16413007396476,13102484,0,0,11460,1042036294889,3129646,0,0,0,2804020,695163,860508405,0,0,0,117867501,16258373,89479,517716426
0,21260025,316413251,11935,752,4039864,2016964469,0,117917,0,2088418209893,0,5460145,797883193,29437924808387,1565875987,0,2262325,0,0,0,2982706,0,0,0,1962020,0,0,0,90241247,0,0,0,0,0,260208478315,2138436463893,714339170,1865,866449421648,783026323,387006590498,703578,0,92973192999,0,528210427,6267591,0,0,0,13742,0,1345476,0,737,3411472415,783077428,0,0,94903028,1359964591,0,0,1629548,10407307844387,945000478,15408641,0,394800149,0,0,0,0,0,0,89236072,1,3949364,45712020,0,0,0,547,0,4230905,0,385842155,534,19361731,0,4500815,292812836291,0,0,79468017,0,30185141474,85645638,697535149,4436565,0,164328357,7479,23802,0,0,50027012,1125894556,74536,29818754020729,0,0,0,0,3771527505,0,0,0,0,0,1306460449,99997809,0,614246221,0,41836,792043601,0,0,103063,1944822239,8742,10240393,0,292680,0,14875715552183,11900192,0,0,6242,1290463636480,714566,0,0,0,2257469,94016,709629280,0,0,0,134097070,18016052,12488,436394734
0,12638432,399865744,0,601,3704962,4341156576,0,7749,0,1869636575582,0,8591423,999882158,26754523789576,1647386484,0,221717842,0,0,0,1904903,0,0,0,1994101,0,0,0,111396770,0,0,0,0,0,361954702981,1913725832389,707663280,2285,718952469444,752373583,381519630900,644200,0,196346258293,0,1287515224,6246880,0,0,0,4579,0,2366083,0,25065,3379312194,752411775,0,0,272516380,973555421,0,0,531895,8946020545642,997682675,12791688,0,357537730,0,0,0,0,0,0,62798568,62,4101484,35588408,0,0,0,0,0,3454137,0,480725571,559,16363033,0,3903884,227743789489,0,0,50112657,0,57978467870,92384470,65026173,4889374,0,104228172,17373,24235,0,0,46342625,1143408945,85711,0,0,0,0,0,3744011473,0,0,0,0,0,1475270495,93120651,0,487304348,0,39280,995425893,0,0,145601,1874144201,2679,7774592,0,261294,0,15536164444383,11397925,0,0,8571,771510246902,2623985,0,0,0,217057396,615745,891948182,0,0,0,117660340,16621830,174647,400996630
0,9689220,345995983,0,1153,2940346,9130363729,0,132688,0,1951846034263,0,6682600,999920261,24255790390333,1865935254,0,2168607,0,0,0,2319745,0,0,0,2436913,0,0,0,138876371,0,0,0,0,0,302615239144,1755276498559,698837489,2694,603015566205,712051753,334689428069,460555,0,212009609130,0,0,5991471,0,0,0,22796,0,0,0,3338,3342564632,712081320,0,0,863445,1150151358,0,0,513655,0,912566651,14472415,0,404138431,0,0,0,0,0,0,61374015,48,4547042,26831951,0,0,0,0,0,135071,0,298627298,608,22583779,0,3717643,303792389878,0,0,242187,1,38313339994,97554730,65552980,4668626,0,98260396,11825,17293,0,0,51386520,781282723,75691,0,0,0,0,0,3713630724,0,0,0,0,0,1206113081,6746284,0,413415603,0,434,997022037,0,0,171934,2218305866,6615,8336721,0,23688893,0,10186700042313,10790784,0,0,18336,738225345675,4370591,0,0,0,2084445,1059511,750810353,0,0,0,137870808,18879023,341900,395754877
0,4239130,297978831,0,621,837849,1724288324,0,213656,0,1796066828374,0,10330846,999851214,22875778217540,2197777666,0,184271815,0,0,0,2771560,0,0,0,2720170,0,0,0,165054317,0,0,0,0,0,279171712687,2193690171289,700273444,3081,559763823093,760067887,298155702374,89863,0,163091422882,0,0,6969510,0,0,0,16257,0,0,0,27569,3348380373,760093851,0,0,309471,1257718462,0,0,197423,0,831007329,18427218,0,383243708,0,0,0,0,0,0,58038206,29,4474469,19875065,0,0,0,0,0,445694,0,390793881,552,18930678,0,5109244,232665436722,0,0,19741240,0,53491917880,101935330,1128177829,5172396,0,110173541,4909196,20448,0,0,40343592,642250324,78479,0,0,0,0,0,3725182731,0,0,0,0,0,1395385206,161213937,0,438111504,0,106987,997829938,0,0,196658,2072404003,17037,10172589,0,1103860,0,11095673488477,9997049,0,0,48686,637532660369,582240,0,0,0,180702747,104957,907913416,0,0,0,124705486,14681489,234028,412127233
0,4178882,293434459,0,2064,701381,3661800039,0,402506,0,1895040641438,0,10782199,999849274,17693222887833,2197296529,0,167015,0,0,0,2299010,0,0,0,2326526,0,0,0,162337083,0,0,0,0,0,230407160771,1681516669086,15804430548,3457,448711098439,729229727,274839456322,33899,0,198727484045,0,0,6656016,0,0,0,22628,0,0,0,5772,75587823808,729251461,0,0,45756,1318944656,0,0,817920,0,754411541,15397315,0,419653943,0,0,0,0,0,0,51886112,38,5186387,21202495,0,0,0,0,0,197117,0,416579804,38328,22164697,0,4080611,218689454614,0,0,18932042,1,46282677323,68240685,398352386,4998504,0,105172666,414908,22725,0,0,42991754,760993319,126947,0,0,0,0,0,85107408392,0,0,0,0,0,1251128958,511355,0,416683975,0,110744,998343852,0,0,79570,2089114482,48354,9871806,0,598650,0,7795339915164,10816276,0,0,15998,344870609118,1045472,0,0,0,1417,227333,816734697,0,0,0,148022111,15780947,346143,400288679
0,5989142,359070136,0,2358,760760,32426159089,0,191041,0,2064350085280,0,13989366,999854502,12583324390336,2196897330,0,384405,0,0,0,2403669,0,0,0,2425554,0,0,0,154800394,0,0,0,0,0,267413119744,1459027412939,248634078,3792,394393255302,749687382,207054284365,1113970,0,0,0,0,6616350,0,0,0,14045743,0,0,0,29086,1320374676,749709495,0,0,113900,1273239936,0,0,594596,0,770738806,16143197,0,426136037,0,0,0,0,0,0,62195161,2,5351496,21001830,0,0,0,0,0,501414,0,341579854,371,19669002,0,299641544,183508889520,0,0,15979114,0,28928403854,7109470803,100446934,4752179,0,99455716,582403,35105,0,0,48346037,764231475,199683,0,0,0,0,0,967367278,0,0,0,0,0,1326957872,118040,0,420424731,0,244198,998701108,0,0,235599,2029667987,7460,10368886,0,21424520,0,3062227137179,11247869,0,0,62794,941524635382,194643,0,0,0,237965,1904,993794679,0,0,0,122867004,17638855,398243,403333522
0,1240844,334536380,0,1730,719213,26450995931,0,595637,0,1653253905654,0,11997939,999916834,15652959314303,2196509268,0,119329,0,0,0,2745442,0,0,0,2552327,0,0,0,157280193,0,0,0,0,0,104812198682,1815154470523,846486468,4096,345588497155,773548278,76380004560,1270680,0,0,0,0,6367846,0,0,0,44246835,0,0,0,9845,4549763074,773561445,0,0,115102,1358054225,0,0,95616,0,750929201,25180214,3,445882389,0,0,0,0,0,0,51909365,34,4760549,23691241,0,0,0,0,0,699356,0,439246356,3704,14984397,0,2461773,166828755854,0,0,20831869,0,43404996618,222126813,194304420,5368427,0,91008912,189376,46524,0,0,48911769,661392328,94162,0,0,0,0,0,4708727670,0,0,0,0,0,1300191204,82668,0,428566872,0,69292,998998887,0,0,297579,1984141083,66448147,291316550,0,314301,0,12820111912616,7415932,0,0,37654,324788923073,102576,0,0,0,449167,272532,853617115,0,0,0,120446105,18011757,379484,464803533
0,11087092,348080087,0,2257,712115,837424554,0,378052,0,1436290188965,0,16791584,1000026765,12517937264953,70436257192,0,43525,0,0,0,3241685,0,0,0,2403817,0,0,0,142513071,0,0,0,0,0,201539153487,1765041724396,10704504,4401,307211727548,737205552,0,172126,0,0,0,0,5975198,0,0,0,0,0,0,0,28878,7832353155,737222654,0,0,710464,24524936896,0,0,68272,0,729106044,1303276734,0,448946662,0,0,0,0,0,0,49399489,51,4722773,23321562,0,0,0,0,0,97266,0,451934789,1305,441386135,0,196874948,159636838083,0,0,16827279,0,35228084298,3508962,755233820,4137578,0,3694322117,750954,24774,0,0,49823975,641475685,73669,0,0,0,0,0,8348294518,0,0,0,0,0,1610293841,600037,0,425942457,0,206818,999265737,0,0,354183,1956294979,0,18467336,0,163146,0,24565410916727,272254343,0,0,52775,362378077188,1248820,0,0,0,185896,416005,848936222,0,0,0,120222779,18378311,356072,471739585
0,11918474,8816667271,0,2161,882373,10341091369,0,491887,0,1505204354914,0,278356563,1000011545,14735548099250,3256445420,0,85388,0,0,0,3016473,0,0,0,2846328,0,0,0,5730270644,0,0,0,0,0,210564694765,1382546655052,26113330,4682,272156217529,725880016,0,509556,0,0,0,0,197479234,0,0,0,0,0,0,0,9558,1896669990,725888673,0,0,658681,1223131336,0,0,276227,0,718363704,94542808,0,414405635,0,0,0,0,0,0,53524845,60,4891116,610081559,0,0,0,0,0,4164,0,401115191,420,16568419,0,363573085,150442949950,0,0,19736773,0,19317454052,952465,630726108,226851403,0,348578982,182915,21210,0,0,66211866,656881233,70809,0,0,0,0,0,1638476891,0,0,0,0,0,2000788939,235496,0,494362655,0,182950,999403267,0,0,300547,1949485065,0,7298574,0,104600,0,21311582095937,7818270,0,0,32412,372002649204,1774049,0,0,0,108316,6159,854901004,0,0,0,4998552428,424141898,730709,466647651
0,8028456,576431555,0,2695,877869,9016804490,0,321404,0,1430097154923,0,23435940,28627666391,12341962792300,5422045494,0,318597,0,0,0,2346426,0,0,0,142934344,0,0,0,1177691370,0,0,0,0,0,232149855256,2321642183725,45645903,5227,248671263306,739825016,0,307187,0,0,0,0,8765538,0,0,0,0,0,0,0,13560,1843388845,739835701,0,0,28920,29533256681,0,0,324156,0,721190345,5376205,0,392919320,0,0,0,0,0,0,51164412,44,4701943,38393653,0,0,0,0,0,297483,0,354837885,444,48463439,0,0,175467986052,0,0,12262561,0,32541834573,4565622,665072139,6275830,0,266519980,12014788,817897,0,0,49403694,641785818,55473,0,0,0,0,0,1576459882,0,0,0,0,0,1996157154,252007,0,19900857104,0,239602,999484875,0,0,279360,48982831172,0,43056691,0,226950,0,18169148890469,27294352,0,0,77937,349508912205,109891,0,0,0,147955,75004,44514565607,0,0,0,415921474,17721868,470160,12480352496
0,3971667,317116045,0,2512,785624,5723374524,0,675450,0,1288997732218,0,20797879,1000056135,11782060540348,2200328504,0,428692,0,0,0,2904718,0,0,0,3106268,0,0,0,1590337766,0,0,0,0,0,205665801993,1265827835811,60693796,5449,223088705014,761607557,0,685238,0,0,0,0,2942776,0,0,0,0,0,0,0,10319,1705940870,761620905,0,0,35303,1113394446,0,0,36738,0,17993045712,79918393,0,420265126,0,0,0,0,0,0,43931353,58,5241159,21190165,0,0,0,0,0,216446,0,343007145,521,17019966,0,0,129016227844,0,0,8308991,0,37131563630,1991016,1059189135,7710029,0,1650311,0,30915,0,0,48812386,605471745,79237,0,0,0,0,0,1564125323,0,0,0,0,0,1999038313,166271,0,2142944849,0,241048,28637157735,0,0,330104,2632384451,0,24993741,0,185542,0,7766979862891,8499599,0,0,844440,331666386116,205437,0,0,0,379899,217670,1907141117,0,0,0,100634128,17034246,587013,1777649234
0,18558896,1347186667,0,4119,1002002,11851802812,0,7602796,0,1043088711071,0,11161237,2374768202,9479009822745,2199343349,0,358000,0,0,0,3512009,0,0,0,330901,0,0,0,1272284858,0,0,0,0,0,165478580285,1281486643415,80405742,834411,199383557226,756593280,0,447166,0,0,0,0,4442039,0,0,0,0,0,0,0,31454,1770263279,756598756,0,0,273381,3131242307,0,0,233034,0,200512443,2289192,0,409565668,0,0,0,0,0,0,55514135,56,249566283,94666135,0,0,0,0,0,185021,0,380944773,497,51342416,0,0,126593157377,0,0,8574438,0,28701021435,1649982,595176792,1180935,0,933698,0,19549,0,0,46229452,591098966,67963,0,0,0,0,0,1665169712,0,0,0,0,0,1998538955,251357,0,3615590140,0,103702,998987807,0,0,344663,4744578528,0,8087232,0,247586,0,6905038772561,27741841,0,0,91277,134502842148,444341,0,0,0,488939,6319,1458493962,0,0,0,3095796,487102868,573189,2799999752
0,345563,853528237,0,3989,997843,5250519426,0,845250,0,1104144453251,0,16918909,3363017512,9252517606559,2199157235,0,1489518,0,0,0,2398260,0,0,0,1097304,0,0,0,837766623,0,0,0,0,0,201547884066,991329652768,88749792,151,186345879183,806945831,0,695840,0,0,0,0,3654360,0,0,0,0,0,0,0,14455,1895970967,806954456,0,0,461235,1479390885,0,0,84151,0,791555374,3107805,0,502605224,0,0,0,0,0,0,50752265,96,5244199,51535324,0,0,0,0,0,91956064,0,376244585,685,21193418,0,0,133072830981,0,0,15886432,0,38239885615,8348466,449652540,1876143,0,6267299,0,17495,0,0,48267327,29682639075,68863,0,0,0,0,0,1809512834,0,0,0,0,0,1998046225,501642,0,2297020644,0,291495,2374266666,0,0,404489,4525712453,0,11747069,0,211588,0,5447413914547,9130016,0,0,94915,527870046703,139062,0,0,0,416112,75551,6376501549,0,0,0,12604194,14935449,632480,2490652426
0,6570963,276813090,0,4512,741390,9446686171,0,830081,0,1111473743917,0,13134067,1000033883,8733580410021,2198710492,0,243135,0,0,0,3850633,0,0,0,1417809,0,0,0,973843244,0,0,0,0,0,141959880206,1102518539785,95891710,575,170700665044,731798827,0,333981,0,0,0,0,2181654,0,0,0,0,0,0,0,31506,1976086082,731806042,0,0,71483,1412608841,0,0,23615988,0,4881896,2906059,0,15727735918,0,0,0,0,0,0,44446892,33,1036845,20243220,0,0,0,0,0,195127014,0,350701435,550,22362530,0,0,169145383316,0,0,20269740,0,22967164523,24235154,564999653,450655,0,6170647,0,26240,0,0,55703416,2245801416,58714,0,0,0,0,0,1898195542,0,0,0,0,0,33183240213,539665,0,1808847885,0,240627,3362867624,0,0,100321,2860219915,0,10010179,0,208627,0,10270527408175,12667603,0,0,45560,607787677917,966269,0,0,0,1538299,2686,4232863138,0,0,0,11359577,20478658,605231,1772406531
0,10271333,371121507,0,4942,732288,4535174723,0,419038,0,1147788717711,0,10234867,1000032315,8152786391787,2198302825,0,287766,0,0,0,2732209,0,0,0,339370,0,0,0,803309527,0,0,0,0,0,147996184481,922870845893,111687791,953,156293729668,785114113,0,619277,0,0,0,0,4943688,0,0,0,0,0,0,0,11953,1990037969,785120599,0,0,105057,1310830411,0,0,127970961,0,22182549,7537531,0,372710874,0,0,0,0,0,0,39418727,32,653993,27036207,0,0,0,0,0,0,0,290862412,566,20612835,0,0,162302383003,0,0,19375588,0,22547958135,8809964269,530232019,1507826,0,9700318,0,16697,0,0,53538820,49073438,47568,0,0,0,0,0,1953923587,0,0,0,0,0,3566371361,676946,0,1751296591,0,291411,999245827,0,0,293812,2644089095,0,15948553,0,203791,0,10002142471813,11208226,0,0,56147,23524930602,142306,0,0,0,288861,9393,2267214120,0,0,0,18969086,19045807,665824,1522246754
